payee_name,agency,zip_code,amount,payment_description
"Professional Facility Services, LLC",CENTRAL SERVICES,20613,750,CONSTRUCTION
"Professional Facility Services, LLC",CENTRAL SERVICES,20613,4895,CONSTRUCTION
"Professional Facility Services, LLC",CENTRAL SERVICES,20613,11600,LANDSCAPING SERVICES
"Professional Facility Services, LLC",CENTRAL SERVICES,20613,1668.85,CONSTRUCTION
"Professional Facility Services, LLC",CENTRAL SERVICES,20613,3806.15,LANDSCAPING SERVICES
Venture Philanthropy Partners,COUNTY COUNCIL,20005,850000,DISCRETIONARY GRANT AWARDS
"Enterprise Community Partners, Inc.",HOUSING,21044,95500,OTHER OPERATING CONTRACT SERVICES
"Enterprise Community Partners, Inc.",HOUSING,21044,45000,CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,3248.05,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,5450.52,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,5185.3,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,8120.76,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,5413.84,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,5850.84,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,5665.59,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,5485.84,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,5617.93,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,8120.76,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,5697.2,OTHER OPERATING CONTRACT SERVICES
"House of Ruth Maryland, Inc.",FAMILY SERVICES,21218,7916.95,OTHER OPERATING CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,12375,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,12375,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,4250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,-12375,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,7000,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,8125,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,4250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,6000,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,2500,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,4750,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,4875,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,3375,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,2750,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
JOHN ROBERT MORAN JR,HUMAN RESOURCES,20678,3250,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
B & B Floor Services LLC,CENTRAL SERVICES,20747,3941,CONSTRUCTION
B & B Floor Services LLC,CENTRAL SERVICES,20747,7215,OTHER OPERATING CONTRACT SERVICES
B & B Floor Services LLC,CENTRAL SERVICES,20747,4543,OTHER OPERATING CONTRACT SERVICES
B & B Floor Services LLC,CENTRAL SERVICES,20747,8444,CONSTRUCTION
B & B Floor Services LLC,CENTRAL SERVICES,20747,1526,OTHER OPERATING CONTRACT SERVICES
B & B Floor Services LLC,CENTRAL SERVICES,20747,7937,OTHER OPERATING CONTRACT SERVICES
B & B Floor Services LLC,CENTRAL SERVICES,20747,3779,OTHER OPERATING CONTRACT SERVICES
B & B Floor Services LLC,CENTRAL SERVICES,20747,6232,CONSTRUCTION
B & B Floor Services LLC,CENTRAL SERVICES,20747,8303,CONSTRUCTION
B & B Floor Services LLC,CENTRAL SERVICES,20747,5,CONSTRUCTION
B & B Floor Services LLC,CENTRAL SERVICES,20747,6946,CONSTRUCTION
B & B Floor Services LLC,CENTRAL SERVICES,20747,2209,CONSTRUCTION
B & B Floor Services LLC,CENTRAL SERVICES,20747,4055,CONSTRUCTION
Dutch Mill Catering LLC,FAMILY SERVICES,20722,12171.4,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,22421,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,1981.8,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,1871.7,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,1761.6,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,1762,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,109.7,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,1871.7,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,6606,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,9358.5,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,11450.4,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,13872.6,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,14863.5,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,14533.2,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,14533.2,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,590.5,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,373,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,895,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,329.5,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,286,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,460,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,764.5,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,242.5,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,155.5,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,590.5,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,11709.75,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,15793.15,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,8223.9,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,6089.1,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,8223.9,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,6089.1,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,14092.8,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,38612.15,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,15252.7,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,29064.2,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,15192.65,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,19936.6,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,9642.2,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,5070.05,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,2717.5,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,14712.25,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,-2717.5,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,-9642.2,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,-5070.05,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,20141.75,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,7361.15,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,9608,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,14712.25,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,14712.25,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,14712.25,OTHER OPERATING CONTRACT SERVICES
Dutch Mill Catering LLC,FAMILY SERVICES,20722,195.5,OTHER OPERATING CONTRACT SERVICES
Crime Point Inc,POLICE,93012,22391.04,OTHER EQUIPMENT
Crime Point Inc,POLICE,93012,25757.34,OTHER EQUIPMENT
Rosen Sapperstein & Friedlander LLC,HEALTH,21204,3975,OTHER OFFICE AUTOMATION
Rosen Sapperstein & Friedlander LLC,HEALTH,21204,14400,OTHER OFFICE AUTOMATION
Rosen Sapperstein & Friedlander LLC,HEALTH,21204,25575,OTHER OFFICE AUTOMATION
Rosen Sapperstein & Friedlander LLC,HEALTH,21204,28050,OTHER OFFICE AUTOMATION
Rosen Sapperstein & Friedlander LLC,HEALTH,21204,21225,OTHER OFFICE AUTOMATION
Rosen Sapperstein & Friedlander LLC,HEALTH,21204,14925,OTHER OFFICE AUTOMATION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,353.53,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,253.54,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,4735.81,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,318,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,3600,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,239.03,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,1448,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,1060,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,900,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,-212,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,8600,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,365.73,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,8847.96,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,560,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,1026.88,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,2224.31,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,636.88,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,560,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,423.68,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,757.65,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,582.37,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,1525.38,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,689.51,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,318,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,322.31,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,540,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,254.76,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,265,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,960.28,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,1815.38,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,398.95,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,388.43,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,584.04,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,313.24,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,-212,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,318,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,686,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,1445.21,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,3410.79,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,1912.5,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,331.95,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,543.92,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,-600,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,-360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,1762.63,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,600,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,419.68,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,-360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,-1762.63,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,525.68,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,525.68,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,600,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,1762.63,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,371,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,539.83,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,890.15,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,1560.75,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,331.95,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,31670,GARAGE EQUIPMENT REPAIR AND MAINTENANCE
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,1205.2,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,318,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,568.94,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,596.95,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,975.9,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,324.99,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,834.89,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,946.5,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,242.34,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,901,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,587,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,7915,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,1036.7,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,3743.43,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,-3743.43,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,1150,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,273.62,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,86.96,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,106,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,700,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,700,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,43.67,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,416.33,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,230,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,212,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,700,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,230,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,900,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",CENTRAL SERVICES,20706,460,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
"POWER SERVICES, INC.",FIRE/EMS,20706,360,CONSTRUCTION
Senior Care Angels LLC,FAMILY SERVICES,20774,9660,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,10108,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,8764,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,7931,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,7546,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,9226,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,6783,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,1982,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,8882,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,9009,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,12144,OTHER OPERATING CONTRACT SERVICES
Senior Care Angels LLC,FAMILY SERVICES,20774,11200,OTHER OPERATING CONTRACT SERVICES
Center for Nonprofit Advancement,COUNTY COUNCIL,20006,1300,OTHER OPERATING SUPPLIES
Center for Nonprofit Advancement,NON-DEPARTMENTAL,20006,30000,LOCAL DEVELOPMENT COUNCIL FUNDS
Community Forklift Inc,NON-DEPARTMENTAL,20781,50000,COUNCIL COMMUNITY ACTION GRANT
Community Forklift Inc,NON-DEPARTMENTAL,20781,45000,DISCRETIONARY GRANT AWARDS
Community Forklift Inc,NON-DEPARTMENTAL,20781,2500,COUNCIL COMMUNITY ACTION GRANT
Community Forklift Inc,NON-DEPARTMENTAL,20781,1000,COUNCIL COMMUNITY ACTION GRANT
Community Forklift Inc,NON-DEPARTMENTAL,20781,2500,COUNCIL COMMUNITY ACTION GRANT
Palmer Non-Medical,HEALTH,20904,6987.41,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,1129.34,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,8338.3,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,23410.34,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,22920,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,25958.23,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,17905.65,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,42060,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,19173.85,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,6300,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,41090,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,9671.81,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,4432.21,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,-41090,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,41090,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,38680,SUBGRANTEE AWARDS
Palmer Non-Medical,HEALTH,20904,39480,SUBGRANTEE AWARDS
